external_id,source,name,category,equipment_json,primary_muscles_json,secondary_muscles_json,gif_rel_path,axes_json
DIVyqrU,ExerciseDB,sphinx,back,"[""bodyweight""]","[""spine""]","[""gluteus"",""hamstrings""]",gif/DIVyqrU.gif,"{""category"":""back"",""equipment"":[""bodyweight""],""muscles"":[""spine""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""back_other_bodyweight""}"
isAAZWA,ExerciseDB,side-to-side chin,back,"[""bodyweight""]","[""latissimus_dorsi""]","[""biceps"",""forearms""]",gif/isAAZWA.gif,"{""category"":""back"",""equipment"":[""bodyweight""],""muscles"":[""latissimus_dorsi""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""back_other_bodyweight""}"
W9pFVv1,ExerciseDB,barbell bench squat,legs_upper,"[""barbell""]","[""quadriceps""]","[""gluteus"",""hamstrings"",""gastrocnemius""]",gif/W9pFVv1.gif,"{""category"":""legs_upper"",""equipment"":[""barbell""],""muscles"":[""quadriceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""squat"",""engine_key"":""legs_upper_squat_external""}"
s0HKO2I,ExerciseDB,bodyweight kneeling triceps extension,arms_upper,"[""bodyweight""]","[""triceps""]","[""shoulders"",""chest""]",gif/s0HKO2I.gif,"{""category"":""arms_upper"",""equipment"":[""bodyweight""],""muscles"":[""triceps""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_bodyweight""}"
gAwDzB3,ExerciseDB,cable triceps pushdown (v-bar),arms_upper,"[""cable""]","[""triceps""]","[""forearms""]",gif/gAwDzB3.gif,"{""category"":""arms_upper"",""equipment"":[""cable""],""muscles"":[""triceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""push"",""engine_key"":""arms_upper_push_external""}"
x306lCW,ExerciseDB,dumbbell upright shoulder external rotation,shoulders,"[""dumbbell""]","[""deltoids""]","[""rotator_cuff"",""trapezius""]",gif/x306lCW.gif,"{""category"":""shoulders"",""equipment"":[""dumbbell""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""shoulders_other_external""}"
xLYSdtg,ExerciseDB,cable middle fly,chest,"[""cable""]","[""pectorals""]","[""deltoids"",""triceps""]",gif/xLYSdtg.gif,"{""category"":""chest"",""equipment"":[""cable""],""muscles"":[""pectorals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""chest_other_external""}"
6HiHHe0,ExerciseDB,barbell standing rocking leg calf raise,legs_lower,"[""barbell""]","[""gastrocnemius""]","[""hamstrings"",""quadriceps""]",gif/6HiHHe0.gif,"{""category"":""legs_lower"",""equipment"":[""barbell""],""muscles"":[""gastrocnemius""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""legs_lower_other_external""}"
17lJ1kr,ExerciseDB,lever lying leg curl,legs_upper,"[""machine""]","[""hamstrings""]","[""gastrocnemius""]",gif/17lJ1kr.gif,"{""category"":""legs_upper"",""equipment"":[""machine""],""muscles"":[""hamstrings""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""legs_upper_isolation_external""}"
zkgRrbK,ExerciseDB,hyperextension (on bench),back,"[""bodyweight""]","[""spine""]","[""gluteus"",""hamstrings""]",gif/zkgRrbK.gif,"{""category"":""back"",""equipment"":[""bodyweight""],""muscles"":[""spine""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""isolation"",""engine_key"":""back_isolation_bodyweight""}"
JrOHAZc,ExerciseDB,barbell stiff leg good morning,legs_upper,"[""barbell""]","[""gluteus""]","[""hamstrings"",""lower_back""]",gif/JrOHAZc.gif,"{""category"":""legs_upper"",""equipment"":[""barbell""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""legs_upper_other_external""}"
s8nrDXF,ExerciseDB,weighted crunch,core,"[""weighted""]","[""abdominals""]","[""obliques""]",gif/s8nrDXF.gif,"{""category"":""core"",""equipment"":[""weighted""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""core_other_external""}"
r1XNRYB,ExerciseDB,band assisted pull-up,back,"[""band""]","[""latissimus_dorsi""]","[""biceps"",""forearms""]",gif/r1XNRYB.gif,"{""category"":""back"",""equipment"":[""band""],""muscles"":[""latissimus_dorsi""],""unilateral"":false,""load_type"":""elastic"",""movement_pattern"":""pull"",""engine_key"":""back_pull_elastic""}"
wQ2c4XD,ExerciseDB,barbell romanian deadlift,legs_upper,"[""barbell""]","[""gluteus""]","[""hamstrings"",""lower_back""]",gif/wQ2c4XD.gif,"{""category"":""legs_upper"",""equipment"":[""barbell""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""hinge"",""engine_key"":""legs_upper_hinge_external""}"
Ezpnw9d,ExerciseDB,band reverse wrist curl,arms_lower,"[""band""]","[""forearms""]","[""forearms""]",gif/Ezpnw9d.gif,"{""category"":""arms_lower"",""equipment"":[""band""],""muscles"":[""forearms""],""unilateral"":false,""load_type"":""elastic"",""movement_pattern"":""isolation"",""engine_key"":""arms_lower_isolation_elastic""}"
Ha7SZ3y,ExerciseDB,kettlebell turkish get up (squat style),legs_upper,"[""kettlebell""]","[""gluteus""]","[""quadriceps"",""hamstrings"",""abdominals""]",gif/Ha7SZ3y.gif,"{""category"":""legs_upper"",""equipment"":[""kettlebell""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""squat"",""engine_key"":""legs_upper_squat_external""}"
prbWx1D,ExerciseDB,dumbbell rotation reverse fly,shoulders,"[""dumbbell""]","[""deltoids""]","[""trapezius"",""rhomboids""]",gif/prbWx1D.gif,"{""category"":""shoulders"",""equipment"":[""dumbbell""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""shoulders_other_external""}"
BMMolZ3,ExerciseDB,tuck crunch,core,"[""bodyweight""]","[""abdominals""]","[""hip_flexors""]",gif/BMMolZ3.gif,"{""category"":""core"",""equipment"":[""bodyweight""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""core_other_bodyweight""}"
ecpY0rH,ExerciseDB,reverse grip machine lat pulldown,back,"[""machine""]","[""latissimus_dorsi""]","[""biceps"",""forearms""]",gif/ecpY0rH.gif,"{""category"":""back"",""equipment"":[""machine""],""muscles"":[""latissimus_dorsi""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""pull"",""engine_key"":""back_pull_external""}"
jgbvVJ0,ExerciseDB,dumbbell incline t-raise,shoulders,"[""dumbbell""]","[""deltoids""]","[""trapezius"",""rhomboids""]",gif/jgbvVJ0.gif,"{""category"":""shoulders"",""equipment"":[""dumbbell""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""shoulders_other_external""}"
HEJ6DIX,ExerciseDB,cable kickback,arms_upper,"[""cable""]","[""triceps""]","[""shoulders""]",gif/HEJ6DIX.gif,"{""category"":""arms_upper"",""equipment"":[""cable""],""muscles"":[""triceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""arms_upper_other_external""}"
Gnfo4FM,ExerciseDB,barbell high bar squat,legs_upper,"[""barbell""]","[""gluteus""]","[""quadriceps"",""hamstrings"",""gastrocnemius"",""abdominals""]",gif/Gnfo4FM.gif,"{""category"":""legs_upper"",""equipment"":[""barbell""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""squat"",""engine_key"":""legs_upper_squat_external""}"
OVTZ65k,ExerciseDB,ez-barbell standing wide grip biceps curl,arms_upper,"[""barbell""]","[""biceps""]","[""forearms""]",gif/OVTZ65k.gif,"{""category"":""arms_upper"",""equipment"":[""barbell""],""muscles"":[""biceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
ipvgBnC,ExerciseDB,barbell seated calf raise,legs_lower,"[""barbell""]","[""gastrocnemius""]","[""hamstrings""]",gif/ipvgBnC.gif,"{""category"":""legs_lower"",""equipment"":[""barbell""],""muscles"":[""gastrocnemius""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""legs_lower_other_external""}"
5VXmnV5,ExerciseDB,bodyweight incline side plank,core,"[""bodyweight""]","[""abdominals""]","[""obliques"",""shoulders""]",gif/5VXmnV5.gif,"{""category"":""core"",""equipment"":[""bodyweight""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""core_other_bodyweight""}"
6kSxYnw,ExerciseDB,barbell wrist curl v. 2,arms_lower,"[""barbell""]","[""forearms""]","[""biceps"",""brachialis""]",gif/6kSxYnw.gif,"{""category"":""arms_lower"",""equipment"":[""barbell""],""muscles"":[""forearms""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_lower_isolation_external""}"
2Ryn564,ExerciseDB,assisted prone rectus femoris stretch,core,"[""assisted""]","[""abdominals""]","[""quadriceps""]",gif/2Ryn564.gif,"{""category"":""core"",""equipment"":[""assisted""],""muscles"":[""abdominals""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""core_other_external""}"
1PLE8e9,ExerciseDB,dumbbell incline twisted flyes,chest,"[""dumbbell""]","[""pectorals""]","[""shoulders"",""triceps""]",gif/1PLE8e9.gif,"{""category"":""chest"",""equipment"":[""dumbbell""],""muscles"":[""pectorals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""chest_other_external""}"
CB8WET1,ExerciseDB,incline push up depth jump,chest,"[""bodyweight""]","[""pectorals""]","[""triceps"",""shoulders"",""abdominals""]",gif/CB8WET1.gif,"{""category"":""chest"",""equipment"":[""bodyweight""],""muscles"":[""pectorals""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""push"",""engine_key"":""chest_push_bodyweight""}"
mWBtgmb,ExerciseDB,dumbbell single arm overhead carry,shoulders,"[""dumbbell""]","[""deltoids""]","[""trapezius"",""abdominals""]",gif/mWBtgmb.gif,"{""category"":""shoulders"",""equipment"":[""dumbbell""],""muscles"":[""deltoids""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""shoulders_other_external""}"
PAgTVaK,ExerciseDB,assisted chest dip (kneeling),chest,"[""machine""]","[""pectorals""]","[""triceps"",""shoulders""]",gif/PAgTVaK.gif,"{""category"":""chest"",""equipment"":[""machine""],""muscles"":[""pectorals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""chest_other_external""}"
AQ0mC4Y,ExerciseDB,dumbbell full can lateral raise,shoulders,"[""dumbbell""]","[""deltoids""]","[""trapezius"",""rotator_cuff""]",gif/AQ0mC4Y.gif,"{""category"":""shoulders"",""equipment"":[""dumbbell""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""shoulders_other_external""}"
OaE7CpD,ExerciseDB,kettlebell double windmill,core,"[""kettlebell""]","[""abdominals""]","[""shoulders"",""hamstrings""]",gif/OaE7CpD.gif,"{""category"":""core"",""equipment"":[""kettlebell""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""core_other_external""}"
G61cXLk,ExerciseDB,cable kneeling rear delt row (with rope) (male),shoulders,"[""cable""]","[""deltoids""]","[""trapezius"",""rhomboids"",""biceps""]",gif/G61cXLk.gif,"{""category"":""shoulders"",""equipment"":[""cable""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""pull"",""engine_key"":""shoulders_pull_external""}"
Wgaz7pm,ExerciseDB,lever seated crunch,core,"[""machine""]","[""abdominals""]","[""obliques""]",gif/Wgaz7pm.gif,"{""category"":""core"",""equipment"":[""machine""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""core_other_external""}"
9pa4H5m,ExerciseDB,band horizontal pallof press,core,"[""band""]","[""abdominals""]","[""obliques"",""gluteus""]",gif/9pa4H5m.gif,"{""category"":""core"",""equipment"":[""band""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""elastic"",""movement_pattern"":""push"",""engine_key"":""core_push_elastic""}"
ZqNOWQ6,ExerciseDB,lever reverse grip vertical row,back,"[""machine""]","[""upper_back""]","[""biceps"",""forearms""]",gif/ZqNOWQ6.gif,"{""category"":""back"",""equipment"":[""machine""],""muscles"":[""upper_back""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""pull"",""engine_key"":""back_pull_external""}"
EyLrNC2,ExerciseDB,exercise ball alternating arm ups,back,"[""ball""]","[""latissimus_dorsi""]","[""shoulders"",""abdominals""]",gif/EyLrNC2.gif,"{""category"":""back"",""equipment"":[""ball""],""muscles"":[""latissimus_dorsi""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""back_other_external""}"
DB0n8AG,ExerciseDB,kettlebell front squat,legs_upper,"[""kettlebell""]","[""gluteus""]","[""quadriceps"",""hamstrings"",""gastrocnemius""]",gif/DB0n8AG.gif,"{""category"":""legs_upper"",""equipment"":[""kettlebell""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""squat"",""engine_key"":""legs_upper_squat_external""}"
w2oRpuH,ExerciseDB,lever alternating narrow grip seated row,back,"[""machine""]","[""upper_back""]","[""biceps"",""forearms""]",gif/w2oRpuH.gif,"{""category"":""back"",""equipment"":[""machine""],""muscles"":[""upper_back""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""pull"",""engine_key"":""back_pull_external""}"
zYmNaoY,ExerciseDB,elevator,back,"[""bodyweight""]","[""upper_back""]","[""shoulders"",""trapezius""]",gif/zYmNaoY.gif,"{""category"":""back"",""equipment"":[""bodyweight""],""muscles"":[""upper_back""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""back_other_bodyweight""}"
NKJ8o6x,ExerciseDB,pelvic tilt,core,"[""bodyweight""]","[""abdominals""]","[""lower_back""]",gif/NKJ8o6x.gif,"{""category"":""core"",""equipment"":[""bodyweight""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""core_other_bodyweight""}"
cAvTaSg,ExerciseDB,dumbbell kickbacks on exercise ball,arms_upper,"[""dumbbell""]","[""triceps""]","[""shoulders"",""back""]",gif/cAvTaSg.gif,"{""category"":""arms_upper"",""equipment"":[""dumbbell""],""muscles"":[""triceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""arms_upper_other_external""}"
kXaIn5A,ExerciseDB,dumbbell zottman curl,arms_upper,"[""dumbbell""]","[""biceps""]","[""forearms""]",gif/kXaIn5A.gif,"{""category"":""arms_upper"",""equipment"":[""dumbbell""],""muscles"":[""biceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
wDN97Ca,ExerciseDB,machine inner chest press,chest,"[""machine""]","[""pectorals""]","[""triceps"",""shoulders""]",gif/wDN97Ca.gif,"{""category"":""chest"",""equipment"":[""machine""],""muscles"":[""pectorals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""push"",""engine_key"":""chest_push_external""}"
C0MA9bC,ExerciseDB,dumbbell one arm bent-over row,back,"[""dumbbell""]","[""upper_back""]","[""biceps"",""forearms""]",gif/C0MA9bC.gif,"{""category"":""back"",""equipment"":[""dumbbell""],""muscles"":[""upper_back""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""pull"",""engine_key"":""back_pull_external""}"
nCU1Ekp,ExerciseDB,reverse crunch,core,"[""bodyweight""]","[""abdominals""]","[""hip_flexors""]",gif/nCU1Ekp.gif,"{""category"":""core"",""equipment"":[""bodyweight""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""core_other_bodyweight""}"
zZlORz6,ExerciseDB,dumbbell lying one arm supinated triceps extension,arms_upper,"[""dumbbell""]","[""triceps""]","[""forearms""]",gif/zZlORz6.gif,"{""category"":""arms_upper"",""equipment"":[""dumbbell""],""muscles"":[""triceps""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
yn0LjwL,ExerciseDB,assisted lying glutes stretch,legs_upper,"[""assisted""]","[""gluteus""]","[""hamstrings""]",gif/yn0LjwL.gif,"{""category"":""legs_upper"",""equipment"":[""assisted""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""legs_upper_other_external""}"
J60bN17,ExerciseDB,assisted triceps dip (kneeling),arms_upper,"[""machine""]","[""triceps""]","[""chest"",""shoulders""]",gif/J60bN17.gif,"{""category"":""arms_upper"",""equipment"":[""machine""],""muscles"":[""triceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""arms_upper_other_external""}"
